HOUR_OF_DAY,DAY_OF_WEEK,YEAR,QUARTER,MONTH,city,lat,lng
21,7,2018,1,1,Back Bay,,
21,7,2018,1,1,Back Bay,,
10,1,2018,1,1,Roxbury,42.32405,-71.08522
17,1,2018,1,1,Dorchester,42.3057,-71.08693
17,1,2018,1,1,Dorchester,42.29427,-71.05185
17,1,2018,1,1,Dorchester,42.31578,-71.0562
20,7,2018,1,1,Roxbury,42.32405,-71.08522
17,1,2018,1,1,Dorchester,42.3057,-71.08693
17,1,2018,1,1,Dorchester,42.29427,-71.05185
17,1,2018,1,1,Dorchester,42.31578,-71.0562
19,5,2018,1,1,Dorchester,42.3057,-71.08693
19,5,2018,1,1,Dorchester,42.29427,-71.05185
19,5,2018,1,1,Dorchester,42.31578,-71.0562
13,6,2018,1,1,Dorchester,42.3057,-71.08693
13,6,2018,1,1,Dorchester,42.29427,-71.05185
13,6,2018,1,1,Dorchester,42.31578,-71.0562
1,1,2018,1,1,Dorchester,42.3057,-71.08693
1,1,2018,1,1,Dorchester,42.29427,-71.05185
1,1,2018,1,1,Dorchester,42.31578,-71.0562
22,1,2018,1,1,Roxbury,42.32405,-71.08522
21,4,2018,1,1,Roxbury,42.32405,-71.08522
13,7,2018,1,2,Dorchester,42.3057,-71.08693
13,7,2018,1,2,Dorchester,42.29427,-71.05185
13,7,2018,1,2,Dorchester,42.31578,-71.0562
13,7,2018,1,2,Dorchester,42.3057,-71.08693
13,7,2018,1,2,Dorchester,42.29427,-71.05185
13,7,2018,1,2,Dorchester,42.31578,-71.0562
19,3,2018,1,2,Dorchester,42.3057,-71.08693
19,3,2018,1,2,Dorchester,42.29427,-71.05185
19,3,2018,1,2,Dorchester,42.31578,-71.0562
19,2,2018,1,2,Jamaica Plain,42.30823,-71.11515
18,4,2018,1,2,Roxbury,42.32405,-71.08522
23,2,2018,1,2,Brighton,42.34989,-71.15417
23,7,2018,1,2,Dorchester,42.3057,-71.08693
23,7,2018,1,2,Dorchester,42.29427,-71.05185
23,7,2018,1,2,Dorchester,42.31578,-71.0562
23,7,2018,1,2,Dorchester,42.3057,-71.08693
23,7,2018,1,2,Dorchester,42.29427,-71.05185
23,7,2018,1,2,Dorchester,42.31578,-71.0562
0,5,2018,1,2,South Boston,42.33455,-71.03875
4,4,2018,1,2,Jamaica Plain,42.30823,-71.11515
21,7,2018,1,2,Roxbury,42.32405,-71.08522
16,4,2018,1,3,Roxbury,42.32405,-71.08522
16,4,2018,1,3,Roxbury,42.32405,-71.08522
2,1,2018,1,3,Roxbury,42.32405,-71.08522
21,7,2018,1,3,Mattapan,42.27588,-71.0918
20,2,2018,1,3,Roxbury,42.32405,-71.08522
1,4,2018,1,3,Dorchester,42.3057,-71.08693
1,4,2018,1,3,Dorchester,42.29427,-71.05185
1,4,2018,1,3,Dorchester,42.31578,-71.0562
10,6,2018,1,3,Dorchester,42.3057,-71.08693
10,6,2018,1,3,Dorchester,42.29427,-71.05185
10,6,2018,1,3,Dorchester,42.31578,-71.0562
9,6,2018,1,3,Roxbury,42.32405,-71.08522
15,7,2018,1,3,Dorchester,42.3057,-71.08693
15,7,2018,1,3,Dorchester,42.29427,-71.05185
15,7,2018,1,3,Dorchester,42.31578,-71.0562
0,2,2018,2,4,Mattapan,42.27588,-71.0918
16,3,2018,2,4,Dorchester,42.3057,-71.08693
16,3,2018,2,4,Dorchester,42.29427,-71.05185
16,3,2018,2,4,Dorchester,42.31578,-71.0562
17,4,2018,2,4,Roxbury,42.32405,-71.08522
23,5,2018,2,4,South Boston,42.33455,-71.03875
22,5,2018,2,4,Dorchester,42.3057,-71.08693
22,5,2018,2,4,Dorchester,42.29427,-71.05185
22,5,2018,2,4,Dorchester,42.31578,-71.0562
17,7,2018,2,4,Hyde Park,42.25505,-71.12662
18,3,2018,2,4,Roxbury,42.32405,-71.08522
18,3,2018,2,4,Roxbury,42.32405,-71.08522
13,2,2018,2,4,Roxbury,42.32405,-71.08522
2,7,2018,2,4,Roxbury,42.32405,-71.08522
14,6,2018,2,4,Roxbury,42.32405,-71.08522
0,1,2018,2,4,Dorchester,42.3057,-71.08693
0,1,2018,2,4,Dorchester,42.29427,-71.05185
0,1,2018,2,4,Dorchester,42.31578,-71.0562
16,4,2018,2,5,Downtown,,
21,6,2018,2,5,Jamaica Plain,42.30823,-71.11515
21,6,2018,2,5,Jamaica Plain,42.30823,-71.11515
5,6,2018,2,5,Roxbury,42.32405,-71.08522
2,7,2018,2,5,Roxbury,42.32405,-71.08522
0,7,2018,2,5,Roxbury,42.32405,-71.08522
16,4,2018,2,5,Roxbury,42.32405,-71.08522
10,3,2018,2,5,Mattapan,42.27588,-71.0918
22,2,2018,2,5,Dorchester,42.3057,-71.08693
22,2,2018,2,5,Dorchester,42.29427,-71.05185
22,2,2018,2,5,Dorchester,42.31578,-71.0562
1,7,2018,2,5,Dorchester,42.3057,-71.08693
1,7,2018,2,5,Dorchester,42.29427,-71.05185
1,7,2018,2,5,Dorchester,42.31578,-71.0562
21,5,2018,2,5,Dorchester,42.3057,-71.08693
21,5,2018,2,5,Dorchester,42.29427,-71.05185
21,5,2018,2,5,Dorchester,42.31578,-71.0562
21,5,2018,2,5,Dorchester,42.3057,-71.08693
21,5,2018,2,5,Dorchester,42.29427,-71.05185
21,5,2018,2,5,Dorchester,42.31578,-71.0562
8,2,2018,2,5,Dorchester,42.3057,-71.08693
8,2,2018,2,5,Dorchester,42.29427,-71.05185
8,2,2018,2,5,Dorchester,42.31578,-71.0562
23,6,2018,2,6,East Boston,42.37324,-71.01616
3,7,2017,4,12,Dorchester,42.3057,-71.08693
3,7,2017,4,12,Dorchester,42.29427,-71.05185
3,7,2017,4,12,Dorchester,42.31578,-71.0562
18,3,2018,2,6,Dorchester,42.3057,-71.08693
18,3,2018,2,6,Dorchester,42.29427,-71.05185
18,3,2018,2,6,Dorchester,42.31578,-71.0562
22,3,2018,2,6,Dorchester,42.3057,-71.08693
22,3,2018,2,6,Dorchester,42.29427,-71.05185
22,3,2018,2,6,Dorchester,42.31578,-71.0562
22,1,2018,2,6,Dorchester,42.3057,-71.08693
22,1,2018,2,6,Dorchester,42.29427,-71.05185
22,1,2018,2,6,Dorchester,42.31578,-71.0562
0,7,2018,2,6,Dorchester,42.3057,-71.08693
0,7,2018,2,6,Dorchester,42.29427,-71.05185
0,7,2018,2,6,Dorchester,42.31578,-71.0562
0,7,2018,2,6,Roxbury,42.32405,-71.08522
0,7,2018,2,6,Roxbury,42.32405,-71.08522
0,7,2018,2,6,Roxbury,42.32405,-71.08522
0,7,2018,2,6,Roxbury,42.32405,-71.08522
23,7,2018,2,6,Dorchester,42.3057,-71.08693
23,7,2018,2,6,Dorchester,42.29427,-71.05185
23,7,2018,2,6,Dorchester,42.31578,-71.0562
23,6,2018,2,6,Mattapan,42.27588,-71.0918
13,6,2018,2,6,Dorchester,42.3057,-71.08693
13,6,2018,2,6,Dorchester,42.29427,-71.05185
13,6,2018,2,6,Dorchester,42.31578,-71.0562
22,3,2018,2,6,Hyde Park,42.25505,-71.12662
2,7,2018,2,6,Dorchester,42.3057,-71.08693
2,7,2018,2,6,Dorchester,42.29427,-71.05185
2,7,2018,2,6,Dorchester,42.31578,-71.0562
12,2,2018,2,6,Dorchester,42.3057,-71.08693
12,2,2018,2,6,Dorchester,42.29427,-71.05185
12,2,2018,2,6,Dorchester,42.31578,-71.0562
18,4,2018,2,6,Dorchester,42.3057,-71.08693
18,4,2018,2,6,Dorchester,42.29427,-71.05185
18,4,2018,2,6,Dorchester,42.31578,-71.0562
18,4,2018,2,6,Dorchester,42.3057,-71.08693
18,4,2018,2,6,Dorchester,42.29427,-71.05185
18,4,2018,2,6,Dorchester,42.31578,-71.0562
18,4,2018,2,6,Dorchester,42.3057,-71.08693
18,4,2018,2,6,Dorchester,42.29427,-71.05185
18,4,2018,2,6,Dorchester,42.31578,-71.0562
0,7,2018,2,6,Brighton,42.34989,-71.15417
0,7,2018,2,6,Brighton,42.34989,-71.15417
23,7,2018,2,6,Hyde Park,42.25505,-71.12662
0,7,2018,2,6,Dorchester,42.3057,-71.08693
0,7,2018,2,6,Dorchester,42.29427,-71.05185
0,7,2018,2,6,Dorchester,42.31578,-71.0562
0,7,2018,2,6,Dorchester,42.3057,-71.08693
0,7,2018,2,6,Dorchester,42.29427,-71.05185
0,7,2018,2,6,Dorchester,42.31578,-71.0562
0,4,2018,3,7,Roxbury,42.32405,-71.08522
23,3,2018,3,7,Roxbury,42.32405,-71.08522
21,4,2018,3,7,Roxbury,42.32405,-71.08522
18,4,2018,3,7,Dorchester,42.3057,-71.08693
18,4,2018,3,7,Dorchester,42.29427,-71.05185
18,4,2018,3,7,Dorchester,42.31578,-71.0562
18,4,2018,3,7,Dorchester,42.3057,-71.08693
18,4,2018,3,7,Dorchester,42.29427,-71.05185
18,4,2018,3,7,Dorchester,42.31578,-71.0562
18,4,2018,3,7,Dorchester,42.3057,-71.08693
18,4,2018,3,7,Dorchester,42.29427,-71.05185
18,4,2018,3,7,Dorchester,42.31578,-71.0562
18,4,2018,3,7,Dorchester,42.3057,-71.08693
18,4,2018,3,7,Dorchester,42.29427,-71.05185
18,4,2018,3,7,Dorchester,42.31578,-71.0562
23,6,2018,3,7,Dorchester,42.3057,-71.08693
23,6,2018,3,7,Dorchester,42.29427,-71.05185
23,6,2018,3,7,Dorchester,42.31578,-71.0562
15,7,2018,3,7,Roxbury,42.32405,-71.08522
23,7,2018,3,7,Roxbury,42.32405,-71.08522
13,3,2018,3,7,Roxbury,42.32405,-71.08522
21,2,2018,3,7,Dorchester,42.3057,-71.08693
21,2,2018,3,7,Dorchester,42.29427,-71.05185
21,2,2018,3,7,Dorchester,42.31578,-71.0562
16,2,2018,3,7,South End,,
14,6,2018,3,7,Roxbury,42.32405,-71.08522
11,3,2018,3,7,Dorchester,42.3057,-71.08693
11,3,2018,3,7,Dorchester,42.29427,-71.05185
11,3,2018,3,7,Dorchester,42.31578,-71.0562
4,1,2018,3,7,Hyde Park,42.25505,-71.12662
4,1,2018,3,7,Hyde Park,42.25505,-71.12662
21,2,2018,3,7,Fenway,,
22,4,2018,3,7,Dorchester,42.3057,-71.08693
22,4,2018,3,7,Dorchester,42.29427,-71.05185
22,4,2018,3,7,Dorchester,42.31578,-71.0562
22,4,2018,3,7,Dorchester,42.3057,-71.08693
22,4,2018,3,7,Dorchester,42.29427,-71.05185
22,4,2018,3,7,Dorchester,42.31578,-71.0562
2,3,2018,3,7,Dorchester,42.3057,-71.08693
2,3,2018,3,7,Dorchester,42.29427,-71.05185
2,3,2018,3,7,Dorchester,42.31578,-71.0562
21,2,2018,3,7,West Roxbury,42.27931,-71.16072
21,5,2018,3,8,Roxbury,42.32405,-71.08522
22,7,2018,3,8,Allston,42.35855,-71.12931
2,7,2018,3,8,Jamaica Plain,42.30823,-71.11515
23,1,2018,3,8,South Boston,42.33455,-71.03875
23,4,2018,3,8,Dorchester,42.3057,-71.08693
23,4,2018,3,8,Dorchester,42.29427,-71.05185
23,4,2018,3,8,Dorchester,42.31578,-71.0562
1,4,2018,3,8,Mattapan,42.27588,-71.0918
23,7,2018,3,8,Mattapan,42.27588,-71.0918
22,1,2018,3,8,Allston,42.35855,-71.12931
21,1,2018,3,8,Dorchester,42.3057,-71.08693
21,1,2018,3,8,Dorchester,42.29427,-71.05185
21,1,2018,3,8,Dorchester,42.31578,-71.0562
22,7,2018,3,8,Dorchester,42.3057,-71.08693
22,7,2018,3,8,Dorchester,42.29427,-71.05185
22,7,2018,3,8,Dorchester,42.31578,-71.0562
5,7,2018,3,8,Roxbury,42.32405,-71.08522
9,3,2018,3,8,Mattapan,42.27588,-71.0918
9,3,2018,3,8,Mattapan,42.27588,-71.0918
9,3,2018,3,8,Mattapan,42.27588,-71.0918
22,1,2018,3,8,Charlestown,42.37975,-71.06167
19,4,2018,3,8,Roxbury,42.32405,-71.08522
22,2,2018,3,8,Dorchester,42.3057,-71.08693
22,2,2018,3,8,Dorchester,42.29427,-71.05185
22,2,2018,3,8,Dorchester,42.31578,-71.0562
23,4,2018,3,8,Hyde Park,42.25505,-71.12662
5,7,2018,3,9,Dorchester,42.3057,-71.08693
5,7,2018,3,9,Dorchester,42.29427,-71.05185
5,7,2018,3,9,Dorchester,42.31578,-71.0562
23,2,2018,3,9,Jamaica Plain,42.30823,-71.11515
21,2,2018,3,9,Dorchester,42.3057,-71.08693
21,2,2018,3,9,Dorchester,42.29427,-71.05185
21,2,2018,3,9,Dorchester,42.31578,-71.0562
12,2,2018,3,9,Dorchester,42.3057,-71.08693
12,2,2018,3,9,Dorchester,42.29427,-71.05185
12,2,2018,3,9,Dorchester,42.31578,-71.0562
1,2,2018,3,9,Dorchester,42.3057,-71.08693
1,2,2018,3,9,Dorchester,42.29427,-71.05185
1,2,2018,3,9,Dorchester,42.31578,-71.0562
1,2,2018,3,9,Dorchester,42.3057,-71.08693
1,2,2018,3,9,Dorchester,42.29427,-71.05185
1,2,2018,3,9,Dorchester,42.31578,-71.0562
7,4,2018,3,9,Jamaica Plain,42.30823,-71.11515
20,7,2018,3,9,Dorchester,42.3057,-71.08693
20,7,2018,3,9,Dorchester,42.29427,-71.05185
20,7,2018,3,9,Dorchester,42.31578,-71.0562
20,7,2018,3,9,Dorchester,42.3057,-71.08693
20,7,2018,3,9,Dorchester,42.29427,-71.05185
20,7,2018,3,9,Dorchester,42.31578,-71.0562
3,1,2018,3,9,South End,,
3,7,2018,3,9,Dorchester,42.3057,-71.08693
3,7,2018,3,9,Dorchester,42.29427,-71.05185
3,7,2018,3,9,Dorchester,42.31578,-71.0562
3,7,2018,3,9,Dorchester,42.3057,-71.08693
3,7,2018,3,9,Dorchester,42.29427,-71.05185
3,7,2018,3,9,Dorchester,42.31578,-71.0562
14,4,2018,3,9,Roxbury,42.32405,-71.08522
17,5,2018,3,9,Dorchester,42.3057,-71.08693
17,5,2018,3,9,Dorchester,42.29427,-71.05185
17,5,2018,3,9,Dorchester,42.31578,-71.0562
21,7,2018,3,9,Jamaica Plain,42.30823,-71.11515
6,2,2018,3,9,Roxbury,42.32405,-71.08522
13,1,2018,3,9,South End,,
21,6,2018,3,9,Dorchester,42.3057,-71.08693
21,6,2018,3,9,Dorchester,42.29427,-71.05185
21,6,2018,3,9,Dorchester,42.31578,-71.0562
19,7,2018,3,9,Dorchester,42.3057,-71.08693
19,7,2018,3,9,Dorchester,42.29427,-71.05185
19,7,2018,3,9,Dorchester,42.31578,-71.0562
20,5,2018,3,9,Dorchester,42.3057,-71.08693
20,5,2018,3,9,Dorchester,42.29427,-71.05185
20,5,2018,3,9,Dorchester,42.31578,-71.0562
20,4,2018,3,9,Dorchester,42.3057,-71.08693
20,4,2018,3,9,Dorchester,42.29427,-71.05185
20,4,2018,3,9,Dorchester,42.31578,-71.0562
14,4,2018,3,9,Jamaica Plain,42.30823,-71.11515
8,4,2018,4,10,Roxbury,42.32405,-71.08522
4,4,2018,4,10,South Boston,42.33455,-71.03875
12,4,2018,4,10,Roxbury,42.32405,-71.08522
3,6,2018,4,10,Roxbury,42.32405,-71.08522
17,6,2018,4,10,Mission Hill,,
18,6,2018,4,10,Dorchester,42.3057,-71.08693
18,6,2018,4,10,Dorchester,42.29427,-71.05185
18,6,2018,4,10,Dorchester,42.31578,-71.0562
18,6,2018,4,10,Dorchester,42.3057,-71.08693
18,6,2018,4,10,Dorchester,42.29427,-71.05185
18,6,2018,4,10,Dorchester,42.31578,-71.0562
21,6,2018,4,10,Roslindale,42.28392,-71.12468
23,7,2018,4,10,Dorchester,42.3057,-71.08693
23,7,2018,4,10,Dorchester,42.29427,-71.05185
23,7,2018,4,10,Dorchester,42.31578,-71.0562
2,1,2018,4,10,Mattapan,42.27588,-71.0918
11,1,2018,4,10,Mattapan,42.27588,-71.0918
23,4,2018,4,10,Dorchester,42.3057,-71.08693
23,4,2018,4,10,Dorchester,42.29427,-71.05185
23,4,2018,4,10,Dorchester,42.31578,-71.0562
2,5,2018,4,10,Dorchester,42.3057,-71.08693
2,5,2018,4,10,Dorchester,42.29427,-71.05185
2,5,2018,4,10,Dorchester,42.31578,-71.0562
21,6,2018,4,10,Dorchester,42.3057,-71.08693
21,6,2018,4,10,Dorchester,42.29427,-71.05185
21,6,2018,4,10,Dorchester,42.31578,-71.0562
15,1,2018,4,10,Dorchester,42.3057,-71.08693
15,1,2018,4,10,Dorchester,42.29427,-71.05185
15,1,2018,4,10,Dorchester,42.31578,-71.0562
22,7,2018,4,10,Jamaica Plain,42.30823,-71.11515
3,7,2018,4,10,Roxbury,42.32405,-71.08522
21,2,2018,4,10,Dorchester,42.3057,-71.08693
21,2,2018,4,10,Dorchester,42.29427,-71.05185
21,2,2018,4,10,Dorchester,42.31578,-71.0562
1,6,2018,4,10,East Boston,42.37324,-71.01616
21,6,2018,4,10,Dorchester,42.3057,-71.08693
21,6,2018,4,10,Dorchester,42.29427,-71.05185
21,6,2018,4,10,Dorchester,42.31578,-71.0562
20,7,2018,4,10,Dorchester,42.3057,-71.08693
20,7,2018,4,10,Dorchester,42.29427,-71.05185
20,7,2018,4,10,Dorchester,42.31578,-71.0562
8,7,2018,4,10,Dorchester,42.3057,-71.08693
8,7,2018,4,10,Dorchester,42.29427,-71.05185
8,7,2018,4,10,Dorchester,42.31578,-71.0562
17,5,2018,4,10,Roxbury,42.32405,-71.08522
1,7,2018,4,10,Downtown,,
2,2,2018,4,10,Downtown,,
3,3,2018,4,10,Chinatown,,
19,2,2018,4,11,Mattapan,42.27588,-71.0918
10,5,2018,4,11,Dorchester,42.3057,-71.08693
10,5,2018,4,11,Dorchester,42.29427,-71.05185
10,5,2018,4,11,Dorchester,42.31578,-71.0562
0,3,2018,4,11,Dorchester,42.3057,-71.08693
0,3,2018,4,11,Dorchester,42.29427,-71.05185
0,3,2018,4,11,Dorchester,42.31578,-71.0562
5,5,2018,4,11,Dorchester,42.3057,-71.08693
5,5,2018,4,11,Dorchester,42.29427,-71.05185
5,5,2018,4,11,Dorchester,42.31578,-71.0562
1,1,2018,4,11,Mattapan,42.27588,-71.0918
17,2,2018,4,11,Jamaica Plain,42.30823,-71.11515
21,2,2018,4,11,Roxbury,42.32405,-71.08522
1,5,2018,4,11,Jamaica Plain,42.30823,-71.11515
21,2,2018,4,11,Roxbury,42.32405,-71.08522
21,2,2018,4,11,Roxbury,42.32405,-71.08522
1,7,2018,4,11,Roxbury,42.32405,-71.08522
23,3,2018,4,11,Roxbury,42.32405,-71.08522
2,3,2018,3,9,East Boston,42.37324,-71.01616
22,7,2018,4,12,Jamaica Plain,42.30823,-71.11515
19,6,2018,4,11,Dorchester,42.3057,-71.08693
19,6,2018,4,11,Dorchester,42.29427,-71.05185
19,6,2018,4,11,Dorchester,42.31578,-71.0562
3,7,2018,3,9,Dorchester,42.3057,-71.08693
3,7,2018,3,9,Dorchester,42.29427,-71.05185
3,7,2018,3,9,Dorchester,42.31578,-71.0562
19,3,2018,4,10,Hyde Park,42.25505,-71.12662
23,5,2018,4,10,Roslindale,42.28392,-71.12468
22,2,2018,4,12,Mattapan,42.27588,-71.0918
14,6,2018,4,12,Dorchester,42.3057,-71.08693
14,6,2018,4,12,Dorchester,42.29427,-71.05185
14,6,2018,4,12,Dorchester,42.31578,-71.0562
0,6,2018,4,12,Roxbury,42.32405,-71.08522
19,1,2018,4,12,Roxbury,42.32405,-71.08522
20,6,2018,4,12,South Boston,42.33455,-71.03875
0,7,2018,4,12,Roxbury,42.32405,-71.08522
0,5,2018,4,12,Mattapan,42.27588,-71.0918
0,5,2018,4,12,Mattapan,42.27588,-71.0918
0,5,2018,4,12,Mattapan,42.27588,-71.0918
3,1,2018,4,12,Roxbury,42.32405,-71.08522
14,2,2018,4,12,Dorchester,42.3057,-71.08693
14,2,2018,4,12,Dorchester,42.29427,-71.05185
14,2,2018,4,12,Dorchester,42.31578,-71.0562
3,3,2019,1,1,Dorchester,42.3057,-71.08693
3,3,2019,1,1,Dorchester,42.29427,-71.05185
3,3,2019,1,1,Dorchester,42.31578,-71.0562
4,3,2019,1,1,Roxbury,42.32405,-71.08522
23,1,2019,1,1,Dorchester,42.3057,-71.08693
23,1,2019,1,1,Dorchester,42.29427,-71.05185
23,1,2019,1,1,Dorchester,42.31578,-71.0562
16,3,2019,1,1,Roxbury,42.32405,-71.08522
14,4,2019,1,1,Roxbury,42.32405,-71.08522
19,6,2019,1,1,Dorchester,42.3057,-71.08693
19,6,2019,1,1,Dorchester,42.29427,-71.05185
19,6,2019,1,1,Dorchester,42.31578,-71.0562
23,6,2019,1,1,Mattapan,42.27588,-71.0918
15,6,2019,1,1,Jamaica Plain,42.30823,-71.11515
15,6,2019,1,1,Jamaica Plain,42.30823,-71.11515
23,7,2019,1,1,Roxbury,42.32405,-71.08522
14,7,2019,1,1,Hyde Park,42.25505,-71.12662
18,4,2019,1,1,Roxbury,42.32405,-71.08522
17,7,2019,1,1,Dorchester,42.3057,-71.08693
17,7,2019,1,1,Dorchester,42.29427,-71.05185
17,7,2019,1,1,Dorchester,42.31578,-71.0562
20,3,2019,1,1,Roxbury,42.32405,-71.08522
1,7,2019,1,2,Dorchester,42.3057,-71.08693
1,7,2019,1,2,Dorchester,42.29427,-71.05185
1,7,2019,1,2,Dorchester,42.31578,-71.0562
9,1,2019,1,2,Mattapan,42.27588,-71.0918
12,2,2019,1,2,Roxbury,42.32405,-71.08522
18,3,2019,1,2,Mattapan,42.27588,-71.0918
13,4,2019,1,2,Roxbury,42.32405,-71.08522
21,5,2019,1,2,East Boston,42.37324,-71.01616
0,7,2019,1,2,Dorchester,42.3057,-71.08693
0,7,2019,1,2,Dorchester,42.29427,-71.05185
0,7,2019,1,2,Dorchester,42.31578,-71.0562
19,7,2019,1,2,Dorchester,42.3057,-71.08693
19,7,2019,1,2,Dorchester,42.29427,-71.05185
19,7,2019,1,2,Dorchester,42.31578,-71.0562
2,6,2019,1,2,Roxbury,42.32405,-71.08522
2,7,2019,1,3,Dorchester,42.3057,-71.08693
2,7,2019,1,3,Dorchester,42.29427,-71.05185
2,7,2019,1,3,Dorchester,42.31578,-71.0562
0,2,2019,1,3,Dorchester,42.3057,-71.08693
0,2,2019,1,3,Dorchester,42.29427,-71.05185
0,2,2019,1,3,Dorchester,42.31578,-71.0562
15,3,2019,1,3,Mission Hill,,
17,5,2019,1,3,Dorchester,42.3057,-71.08693
17,5,2019,1,3,Dorchester,42.29427,-71.05185
17,5,2019,1,3,Dorchester,42.31578,-71.0562
12,5,2019,1,3,Roxbury,42.32405,-71.08522
19,1,2019,1,3,Roxbury,42.32405,-71.08522
16,1,2019,1,3,Dorchester,42.3057,-71.08693
16,1,2019,1,3,Dorchester,42.29427,-71.05185
16,1,2019,1,3,Dorchester,42.31578,-71.0562
11,5,2019,1,3,Dorchester,42.3057,-71.08693
11,5,2019,1,3,Dorchester,42.29427,-71.05185
11,5,2019,1,3,Dorchester,42.31578,-71.0562
3,1,2019,1,3,Roslindale,42.28392,-71.12468
2,1,2019,1,3,Roxbury,42.32405,-71.08522
2,6,2019,2,4,Roxbury,42.32405,-71.08522
19,5,2019,2,4,Jamaica Plain,42.30823,-71.11515
16,7,2019,2,4,Mattapan,42.27588,-71.0918
16,7,2019,2,4,Mattapan,42.27588,-71.0918
16,7,2019,2,4,Mattapan,42.27588,-71.0918
18,1,2019,2,4,Dorchester,42.3057,-71.08693
18,1,2019,2,4,Dorchester,42.29427,-71.05185
18,1,2019,2,4,Dorchester,42.31578,-71.0562
23,7,2019,2,4,Hyde Park,42.25505,-71.12662
19,1,2019,2,4,Charlestown,42.37975,-71.06167
23,7,2019,2,4,Mattapan,42.27588,-71.0918
23,7,2019,2,4,Mattapan,42.27588,-71.0918
18,4,2019,2,5,Dorchester,42.3057,-71.08693
18,4,2019,2,5,Dorchester,42.29427,-71.05185
18,4,2019,2,5,Dorchester,42.31578,-71.0562
18,4,2019,2,5,Dorchester,42.3057,-71.08693
18,4,2019,2,5,Dorchester,42.29427,-71.05185
18,4,2019,2,5,Dorchester,42.31578,-71.0562
18,4,2019,2,5,Dorchester,42.3057,-71.08693
18,4,2019,2,5,Dorchester,42.29427,-71.05185
18,4,2019,2,5,Dorchester,42.31578,-71.0562
18,4,2019,2,5,Dorchester,42.3057,-71.08693
18,4,2019,2,5,Dorchester,42.29427,-71.05185
18,4,2019,2,5,Dorchester,42.31578,-71.0562
17,2,2019,2,5,Mattapan,42.27588,-71.0918
21,5,2019,2,5,Dorchester,42.3057,-71.08693
21,5,2019,2,5,Dorchester,42.29427,-71.05185
21,5,2019,2,5,Dorchester,42.31578,-71.0562
21,5,2019,2,5,Dorchester,42.3057,-71.08693
21,5,2019,2,5,Dorchester,42.29427,-71.05185
21,5,2019,2,5,Dorchester,42.31578,-71.0562
10,4,2019,2,5,Dorchester,42.3057,-71.08693
10,4,2019,2,5,Dorchester,42.29427,-71.05185
10,4,2019,2,5,Dorchester,42.31578,-71.0562
19,7,2019,2,5,Roxbury,42.32405,-71.08522
21,4,2019,2,5,Roxbury,42.32405,-71.08522
12,1,2019,2,5,West End,,
1,1,2019,2,5,Charlestown,42.37975,-71.06167
21,3,2019,2,5,East Boston,42.37324,-71.01616
21,3,2019,2,5,East Boston,42.37324,-71.01616
20,4,2019,2,5,Dorchester,42.3057,-71.08693
20,4,2019,2,5,Dorchester,42.29427,-71.05185
20,4,2019,2,5,Dorchester,42.31578,-71.0562
2,7,2019,2,5,Roxbury,42.32405,-71.08522
0,2,2019,2,5,Dorchester,42.3057,-71.08693
0,2,2019,2,5,Dorchester,42.29427,-71.05185
0,2,2019,2,5,Dorchester,42.31578,-71.0562
14,7,2019,2,6,Dorchester,42.3057,-71.08693
14,7,2019,2,6,Dorchester,42.29427,-71.05185
14,7,2019,2,6,Dorchester,42.31578,-71.0562
0,1,2019,2,6,Dorchester,42.3057,-71.08693
0,1,2019,2,6,Dorchester,42.29427,-71.05185
0,1,2019,2,6,Dorchester,42.31578,-71.0562
0,1,2019,2,6,Dorchester,42.3057,-71.08693
0,1,2019,2,6,Dorchester,42.29427,-71.05185
0,1,2019,2,6,Dorchester,42.31578,-71.0562
16,7,2019,2,6,Roxbury,42.32405,-71.08522
10,3,2019,2,6,Back Bay,,
17,5,2019,2,6,Dorchester,42.3057,-71.08693
17,5,2019,2,6,Dorchester,42.29427,-71.05185
17,5,2019,2,6,Dorchester,42.31578,-71.0562
3,1,2019,2,6,Roxbury,42.32405,-71.08522
3,1,2019,2,6,Roxbury,42.32405,-71.08522
10,3,2019,2,6,Jamaica Plain,42.30823,-71.11515
13,3,2019,2,6,Mattapan,42.27588,-71.0918
3,6,2019,2,6,Dorchester,42.3057,-71.08693
3,6,2019,2,6,Dorchester,42.29427,-71.05185
3,6,2019,2,6,Dorchester,42.31578,-71.0562
1,1,2019,2,6,Dorchester,42.3057,-71.08693
1,1,2019,2,6,Dorchester,42.29427,-71.05185
1,1,2019,2,6,Dorchester,42.31578,-71.0562
2,1,2019,2,6,Mattapan,42.27588,-71.0918
21,2,2019,2,6,Jamaica Plain,42.30823,-71.11515
21,2,2019,2,6,Jamaica Plain,42.30823,-71.11515
19,4,2019,2,6,South Boston,42.33455,-71.03875
21,1,2019,2,6,Roxbury,42.32405,-71.08522
22,7,2019,2,6,South Boston,42.33455,-71.03875
21,1,2019,2,6,Dorchester,42.3057,-71.08693
21,1,2019,2,6,Dorchester,42.29427,-71.05185
21,1,2019,2,6,Dorchester,42.31578,-71.0562
21,1,2019,2,6,Dorchester,42.3057,-71.08693
21,1,2019,2,6,Dorchester,42.29427,-71.05185
21,1,2019,2,6,Dorchester,42.31578,-71.0562
22,1,2019,2,6,Dorchester,42.3057,-71.08693
22,1,2019,2,6,Dorchester,42.29427,-71.05185
